Title,Values
Start Time,"0.0666231, 10.0015469"
25% prevalence rate time,"10.9502724, -1.0"
50% prevalence rate time,"12.9638823, -1.0"
Peak_Times,"16.5104328, 10.0015469"
Peak_Infections,"6721.0, 1.0"
Total Infections,"79694775.0, 848.0"
Total Unique Infections,"9953, 1"
Total Unique Recoveries,"9953.0, 4942.0"
