Title,Values
Start Time,"0.7546558, 5.0018566"
25% prevalence rate time,"10.9286696, 12.487662"
50% prevalence rate time,"12.9623868, 13.940508"
Peak_Times,"15.2710406, 15.7655659"
Peak_Infections,"6211.0, 6519.0"
Total Infections,"135782150.0, 116177035.0"
Total Unique Infections,"9626, 9371"
Total Unique Recoveries,"9943.0, 9972.0"
