Title,Values
Start Time,"0.8977271, 5.0014231"
25% prevalence rate time,"11.219401, 30.9149838"
50% prevalence rate time,"13.2846316, -1.0"
Peak_Times,"16.7648427, 34.9844071"
Peak_Infections,"6680.0, 3061.0"
Total Infections,"105826856.0, 30982689.0"
Total Unique Infections,"9951, 6270"
Total Unique Recoveries,"9968.0, 9731.0"
