Title,Values
Start Time,"0.9697636, 2.7228256"
25% prevalence rate time,"12.2316489, 10.4664295"
50% prevalence rate time,"15.3902319, 11.5864273"
Peak_Times,"17.4006593, 14.0986875"
Peak_Infections,"5334.0, 7319.0"
Total Infections,"97027687.0, 148879383.0"
Total Unique Infections,"9026, 9824"
Total Unique Recoveries,"9928.0, 9994.0"
