Title,Values
Start Time,"3.3160616, 7.2909795"
25% prevalence rate time,"18.5613742, 22.698767"
50% prevalence rate time,"20.636734, -1.0"
Peak_Times,"23.3149507, 27.5332468"
Peak_Infections,"6420.0, 4788.0"
Total Infections,"135237629.0, 80386424.0"
Total Unique Infections,"9763, 8540"
Total Unique Recoveries,"9954.0, 9865.0"
