Title,Values
Start Time,"0.9154197, 10.0092677"
25% prevalence rate time,"13.1134079, 20.7421348"
50% prevalence rate time,"15.1717211, 22.5821227"
Peak_Times,"18.6286514, 24.1061421"
Peak_Infections,"6640.0, 5598.0"
Total Infections,"138409616.0, 70197881.0"
Total Unique Infections,"9880, 8125"
Total Unique Recoveries,"9947.0, 9957.0"
