Title,Values
Start Time,"2.9848239, 11.6740556"
25% prevalence rate time,"14.0790103, 21.2811669"
50% prevalence rate time,"16.0719168, 24.6769645"
Peak_Times,"19.2148448, 25.5184737"
Peak_Infections,"6674.0, 5093.0"
Total Infections,"138108192.0, 67546110.0"
Total Unique Infections,"9898, 8132"
Total Unique Recoveries,"9965.0, 9948.0"
