Title,Values
Start Time,"0.0469567, 10.0005052"
25% prevalence rate time,"11.8483322, 19.7061972"
50% prevalence rate time,"13.8492049, 22.4467713"
Peak_Times,"16.8947368, 23.4775811"
Peak_Infections,"6672.0, 5225.0"
Total Infections,"136469069.0, 66326968.0"
Total Unique Infections,"9914, 8017"
Total Unique Recoveries,"9966.0, 9949.0"
