Title,Values
Start Time,"0.3467288, 6.6672268"
25% prevalence rate time,"11.468706, 18.8211047"
50% prevalence rate time,"13.5831564, -1.0"
Peak_Times,"16.6756146, 24.048637"
Peak_Infections,"6677.0, 4562.0"
Total Infections,"135687578.0, 64119350.0"
Total Unique Infections,"9892, 8044"
Total Unique Recoveries,"9962.0, 9892.0"
