Title,Values
Start Time,"3.7373317, 11.6885621"
25% prevalence rate time,"17.1981458, 25.4967313"
50% prevalence rate time,"19.257735, -1.0"
Peak_Times,"22.3296094, 31.1174587"
Peak_Infections,"6614.0, 4116.0"
Total Infections,"129762466.0, 56617759.0"
Total Unique Infections,"9889, 7705"
Total Unique Recoveries,"9963.0, 9835.0"
