Start Time,End Time,Status
0.0,49.9866953,2.0
1.9250453,82.7628151,2.0
5.0701989,49.5006068,2.0
6.0716757,67.848242,2.0
6.8706549,7.1145334,2.0
7.4697907,12.2615578,2.0
7.5728926,7.9378682,2.0
7.6641285,53.6978444,2.0
8.1911878,9.9791805,2.0
