1.00000,0.36788,0.36788,0.45529,0.62179,0.98788,0.68120,0.52534,0.99983
0.36788,1.00000,0.77191,0.95531,0.42142,0.66954,0.46169,0.40343,0.76806
0.36788,0.77191,1.00000,0.80802,0.36788,0.58447,0.40303,0.36788,0.70039
0.45529,0.95531,0.80802,1.00000,0.41143,0.65366,0.45074,0.39691,0.75565
0.62179,0.42142,0.36788,0.41143,1.00000,0.62942,0.91279,0.72532,0.72417
0.98788,0.66954,0.58447,0.65366,0.62942,1.00000,0.68956,0.52971,0.99158
0.68120,0.46169,0.40303,0.45074,0.91279,0.68956,1.00000,0.68175,0.77044
0.52534,0.40343,0.36788,0.39691,0.72532,0.52971,0.68175,1.00000,0.52525
0.99983,0.76806,0.70039,0.75565,0.72417,0.99158,0.77044,0.52525,1.00000
