Title,Values
Start Time,"0.3327382, 5.0102373"
25% prevalence rate time,"12.1176608, 19.0030149"
50% prevalence rate time,"14.1203638, 22.1504467"
Peak_Times,"17.5236706, 24.7376966"
Peak_Infections,"6637.0, 5531.0"
Total Infections,"151848937.0, 90026152.0"
Total Unique Infections,"9929, 9086"
Total Unique Recoveries,"9963.0, 9895.0"
