Title,Values
Start Time,"1.2554334, 5.0171205"
25% prevalence rate time,"12.4631666, 10.0704306"
50% prevalence rate time,"-1.0, 10.8072483"
Peak_Times,"16.6031448, 12.5782186"
Peak_Infections,"4140.0, 7861.0"
Total Infections,"62766137.0, 134856764.0"
Total Unique Infections,"7757, 9840"
Total Unique Recoveries,"9942.0, 9990.0"
