Title,Values
Start Time,"0.5795644, 5.0683733"
25% prevalence rate time,"12.4971253, 17.4892221"
50% prevalence rate time,"14.5849225, 19.6189961"
Peak_Times,"17.7565233, 23.2361762"
Peak_Infections,"6774.0, 6572.0"
Total Infections,"175196829.0, 123461732.0"
Total Unique Infections,"9958, 9954"
Total Unique Recoveries,"9958.0, 9954.0"
