Title,Values
Start Time,"0.075269, 5.6017279"
25% prevalence rate time,"16.7636244, 12.46043"
50% prevalence rate time,"-1.0, 13.7356783"
Peak_Times,"21.0457774, 16.2258172"
Peak_Infections,"4452.0, 7235.0"
Total Infections,"64916818.0, 138998730.0"
Total Unique Infections,"8017, 9859"
Total Unique Recoveries,"9904.0, 9986.0"
