Title,Values
Start Time,"0.1422635, 5.0890151"
25% prevalence rate time,"12.579324, 15.3567621"
50% prevalence rate time,"14.6980257, 17.8688331"
Peak_Times,"17.2851382, 19.3747195"
Peak_Infections,"6153.0, 5331.0"
Total Infections,"127417060.0, 85856153.0"
Total Unique Infections,"9611, 8659"
Total Unique Recoveries,"9964.0, 9933.0"
