Title,Values
Start Time,"3.0598358, 5.0008895"
25% prevalence rate time,"-1.0, 9.6332876"
50% prevalence rate time,"-1.0, 10.3324695"
Peak_Times,"21.9018698, 12.3481007"
Peak_Infections,"2406.0, 8214.0"
Total Infections,"23427052.0, 120759125.0"
Total Unique Infections,"5249, 9973"
Total Unique Recoveries,"9877.0, 9994.0"
