Title,Values
Start Time,"0.5328364, 5.0631565"
25% prevalence rate time,"12.1751677, -1.0"
50% prevalence rate time,"14.1922707, -1.0"
Peak_Times,"17.3494934, 5.0631565"
Peak_Infections,"6767.0, 1.0"
Total Infections,"80036110.0, 1.0"
Total Unique Infections,"9963, 1"
Total Unique Recoveries,"9963.0, 5488.0"
