Title,Values
Start Time,"3.8803796, 5.8114403"
25% prevalence rate time,"16.1130147, 13.3973196"
50% prevalence rate time,"-1.0, 14.7130715"
Peak_Times,"20.4855547, 17.1950998"
Peak_Infections,"4799.0, 7074.0"
Total Infections,"78374281.0, 138239062.0"
Total Unique Infections,"8415, 9812"
Total Unique Recoveries,"9915.0, 9978.0"
