Title,Values
Start Time,"0.2303582, 5.6563888"
25% prevalence rate time,"15.3548912, 16.4798463"
50% prevalence rate time,"17.8065324, 19.2244279"
Peak_Times,"19.9805287, 21.0514362"
Peak_Infections,"5826.0, 5464.0"
Total Infections,"116426655.0, 99910742.0"
Total Unique Infections,"9387, 9030"
Total Unique Recoveries,"9935.0, 9933.0"
