Title,Values
Start Time,"0.6721707, 5.0081822"
25% prevalence rate time,"12.2570552, 18.9958692"
50% prevalence rate time,"14.2229077, -1.0"
Peak_Times,"17.8452718, 24.147969"
Peak_Infections,"6685.0, 4542.0"
Total Infections,"139600196.0, 68882474.0"
Total Unique Infections,"9887, 8248"
Total Unique Recoveries,"9955.0, 9879.0"
