Title,Values
Start Time,"1.0529706, 5.0815943"
25% prevalence rate time,"12.9184414, 18.5739838"
50% prevalence rate time,"15.02924, -1.0"
Peak_Times,"17.4480324, 22.3639951"
Peak_Infections,"6471.0, 3626.0"
Total Infections,"116946466.0, 47323884.0"
Total Unique Infections,"9732, 7026"
Total Unique Recoveries,"9950.0, 9895.0"
