Title,Values
Start Time,"0.6492293, 5.0181381"
25% prevalence rate time,"11.3803915, -1.0"
50% prevalence rate time,"13.442087, -1.0"
Peak_Times,"16.8821995, 28.7829114"
Peak_Infections,"6699.0, 2241.0"
Total Infections,"106222638.0, 22761431.0"
Total Unique Infections,"9919, 5175"
Total Unique Recoveries,"9977.0, 9703.0"
