Title,Values
Start Time,"0.4807499, 5.0178056"
25% prevalence rate time,"11.9247266, 14.2354468"
50% prevalence rate time,"14.0339406, 15.9391478"
Peak_Times,"16.1856395, 17.2819943"
Peak_Infections,"5985.0, 5748.0"
Total Infections,"118936772.0, 84243838.0"
Total Unique Infections,"9457, 8693"
Total Unique Recoveries,"9969.0, 9979.0"
