Title,Values
Start Time,"1.4550435, 5.0161983"
25% prevalence rate time,"12.3597954, 19.3050113"
50% prevalence rate time,"14.4574797, -1.0"
Peak_Times,"17.3541301, 21.8734443"
Peak_Infections,"6580.0, 2987.0"
Total Infections,"110151739.0, 35570860.0"
Total Unique Infections,"9770, 6181"
Total Unique Recoveries,"9966.0, 9966.0"
