Title,Values
Start Time,"0.6487564, 5.030051"
25% prevalence rate time,"11.4606758, 10.9552702"
50% prevalence rate time,"14.3297139, 12.0929195"
Peak_Times,"15.5846555, 14.2349119"
Peak_Infections,"5291.0, 7100.0"
Total Infections,"101504108.0, 131730407.0"
Total Unique Infections,"9012, 9659"
Total Unique Recoveries,"9940.0, 9989.0"
