Title,Values
Start Time,"0.1151445, 5.0171289"
25% prevalence rate time,"10.4741297, 16.2756271"
50% prevalence rate time,"12.578699, -1.0"
Peak_Times,"15.2653936, 19.8942969"
Peak_Infections,"6516.0, 4236.0"
Total Infections,"124085112.0, 54114933.0"
Total Unique Infections,"9801, 7470"
Total Unique Recoveries,"9964.0, 9928.0"
