Title,Values
Start Time,"0.9134998, 5.0677617"
25% prevalence rate time,"12.5221681, 10.7189608"
50% prevalence rate time,"-1.0, 11.4432606"
Peak_Times,"16.1979262, 13.1241008"
Peak_Infections,"4145.0, 7815.0"
Total Infections,"63700613.0, 129143981.0"
Total Unique Infections,"7795, 9771"
Total Unique Recoveries,"9993.0, 9993.0"
