Title,Values
Start Time,"0.2509867, 5.4150299"
25% prevalence rate time,"13.2641989, 23.7764603"
50% prevalence rate time,"15.3925872, 26.1702912"
Peak_Times,"18.6228583, 29.4161945"
Peak_Infections,"6653.0, 6558.0"
Total Infections,"151770787.0, 104701646.0"
Total Unique Infections,"9953, 9953"
Total Unique Recoveries,"9953.0, 9953.0"
