Title,Values
Start Time,"0.4990286, 5.0940262"
25% prevalence rate time,"12.9960215, 22.3553712"
50% prevalence rate time,"14.9994985, -1.0"
Peak_Times,"18.5091277, 27.0656331"
Peak_Infections,"6725.0, 3801.0"
Total Infections,"126144250.0, 49509504.0"
Total Unique Infections,"9909, 7322"
Total Unique Recoveries,"9960.0, 9828.0"
