Start Time,End Time,Status
0.0,0.0,1.0
0.6352321,0.0,1.0
1.0160759,0.0,1.0
1.5341808,0.0,1.0
2.0021022,0.0,1.0
2.5013187,0.0,1.0
3.0001015,0.0,1.0
3.500038,0.0,1.0
4.0000138,0.0,1.0
