Rate of Infection per day,Rate of Recovery per dat
0.09523809523809523,0.07142857142857142
0.08781001141072753,0.0646740627500244
0.08757260409105332,0.05245137482967384
0.07710870937754677,0.04987815159931305
0.07700939081551955,0.047597348344330104
0.07086952942684852,0.05137938517058669
0.07512556136079501,0.06177033097533711
0.06408229504348867,0.06624526992667701
0.05233437839667237,0.06394013398783976
