Rate of Infection per day,Rate of Recovery per dat
0.09523809523809523,0.07142857142857142
0.07905846142597549,0.07624087903716749
0.09032161157728132,0.09158702344566612
0.11571918132338749,0.10671113112158193
0.07710359771918636,0.11689950292802574
0.07939280435292932,0.09788603112835048
0.05376900678083079,0.08013463390433496
0.06818984735662789,0.09968373430628552
0.06492671581287525,0.10618784277092763
