Title,Values
Start Time,"0.3763705, 10.001118"
25% prevalence rate time,"10.7366551, -1.0"
50% prevalence rate time,"12.7827178, -1.0"
Peak_Times,"16.1152412, 33.4674678"
Peak_Infections,"6753.0, 1538.0"
Total Infections,"94963141.0, 11446016.0"
Total Unique Infections,"9951, 3833"
Total Unique Recoveries,"9966.0, 9566.0"
