Title,Values
Start Time,"1.4404803, 10.0033043"
25% prevalence rate time,"13.6137867, -1.0"
50% prevalence rate time,"15.6907053, -1.0"
Peak_Times,"18.9676432, 10.0033043"
Peak_Infections,"6750.0, 1.0"
Total Infections,"80151938.0, 116.0"
Total Unique Infections,"9962, 1"
Total Unique Recoveries,"9963.0, 5598.0"
