Title,Values
Start Time,"0.2230894, 10.0008541"
25% prevalence rate time,"11.9305176, 16.159774"
50% prevalence rate time,"13.9639928, 17.0255248"
Peak_Times,"16.6661486, 18.8725678"
Peak_Infections,"6565.0, 7324.0"
Total Infections,"160218263.0, 111089738.0"
Total Unique Infections,"9883, 9334"
Total Unique Recoveries,"9963.0, 9989.0"
