Title,Values
Start Time,"0.0280593, 10.0039826"
25% prevalence rate time,"11.4313592, 23.6917361"
50% prevalence rate time,"13.502655, -1.0"
Peak_Times,"16.871734, 27.2559813"
Peak_Infections,"6644.0, 3481.0"
Total Infections,"112870580.0, 35028820.0"
Total Unique Infections,"9913, 6278"
Total Unique Recoveries,"9964.0, 9854.0"
