Title,Values
Start Time,"0.7373941, 10.0013536"
25% prevalence rate time,"12.0069698, 34.8854778"
50% prevalence rate time,"14.1396587, -1.0"
Peak_Times,"17.6371644, 35.6402709"
Peak_Infections,"6610.0, 2554.0"
Total Infections,"98818399.0, 21076647.0"
Total Unique Infections,"9942, 5121"
Total Unique Recoveries,"9972.0, 9750.0"
