Title,Values
Start Time,"0.3872546, 10.0030089"
25% prevalence rate time,"12.5445166, -1.0"
50% prevalence rate time,"14.625306, -1.0"
Peak_Times,"18.3267448, 35.6608232"
Peak_Infections,"6668.0, 1160.0"
Total Infections,"92130079.0, 8654271.0"
Total Unique Infections,"9955, 3298"
Total Unique Recoveries,"9975.0, 9371.0"
