Title,Values
Start Time,"0.6779062, 10.0039473"
25% prevalence rate time,"12.1553341, -1.0"
50% prevalence rate time,"14.2017382, -1.0"
Peak_Times,"17.5617528, 26.6739554"
Peak_Infections,"6714.0, 2280.0"
Total Infections,"105320232.0, 21332133.0"
Total Unique Infections,"9914, 4992"
Total Unique Recoveries,"9970.0, 9841.0"
