Title,Values
Start Time,"2.2794187, 10.0417988"
25% prevalence rate time,"17.1228562, 20.0640107"
50% prevalence rate time,"19.2098002, 22.5181998"
Peak_Times,"21.7216239, 24.2034309"
Peak_Infections,"6211.0, 5445.0"
Total Infections,"130035023.0, 85754575.0"
Total Unique Infections,"9672, 8653"
Total Unique Recoveries,"9960.0, 9961.0"
