Title,Values
Start Time,"0.5468122, 10.0085603"
25% prevalence rate time,"14.0821942, 16.3810597"
50% prevalence rate time,"16.2351169, 17.6838545"
Peak_Times,"18.4713646, 19.1412608"
Peak_Infections,"5943.0, 5966.0"
Total Infections,"114973435.0, 82725358.0"
Total Unique Infections,"9377, 8637"
Total Unique Recoveries,"9983.0, 9983.0"
