Title,Values
Start Time,"1.0197605, 10.0068658"
25% prevalence rate time,"14.0169029, 19.309766"
50% prevalence rate time,"16.0736356, 20.8854339"
Peak_Times,"19.5866501, 23.8924445"
Peak_Infections,"6690.0, 6842.0"
Total Infections,"170184259.0, 116099344.0"
Total Unique Infections,"9937, 9663"
Total Unique Recoveries,"9956.0, 9974.0"
