Title,Values
Start Time,"4.0443788, 10.0120906"
25% prevalence rate time,"15.02167, 21.8287277"
50% prevalence rate time,"17.0937127, -1.0"
Peak_Times,"19.8811497, 25.3950957"
Peak_Infections,"6532.0, 3721.0"
Total Infections,"120324412.0, 46986852.0"
Total Unique Infections,"9845, 7065"
Total Unique Recoveries,"9965.0, 9879.0"
