Title,Values
Start Time,"0.0680557, 10.0017366"
25% prevalence rate time,"10.8909229, 15.5286471"
50% prevalence rate time,"12.9121579, 16.4389767"
Peak_Times,"15.7874222, 18.9471707"
Peak_Infections,"6684.0, 7584.0"
Total Infections,"173619578.0, 126302600.0"
Total Unique Infections,"9931, 9756"
Total Unique Recoveries,"9960.0, 9995.0"
