Title,Values
Start Time,"0.202818, 10.0017779"
25% prevalence rate time,"13.5257514, 27.1496264"
50% prevalence rate time,"15.5483717, -1.0"
Peak_Times,"19.2346358, 32.4606732"
Peak_Infections,"6686.0, 3727.0"
Total Infections,"119780533.0, 45548774.0"
Total Unique Infections,"9940, 7293"
Total Unique Recoveries,"9964.0, 9801.0"
