Title,Values
Start Time,"0.1465113, 10.0000529"
25% prevalence rate time,"9.9182285, -1.0"
50% prevalence rate time,"11.8537769, -1.0"
Peak_Times,"15.3750903, 27.8527918"
Peak_Infections,"6825.0, 2446.0"
Total Infections,"105604778.0, 21627478.0"
Total Unique Infections,"9935, 5139"
Total Unique Recoveries,"9970.0, 9798.0"
