Title,Values
Start Time,"2.607571, 10.0133088"
25% prevalence rate time,"14.5107022, -1.0"
50% prevalence rate time,"16.5181486, -1.0"
Peak_Times,"19.7652523, 10.0133088"
Peak_Infections,"6722.0, 1.0"
Total Infections,"79684410.0, 145.0"
Total Unique Infections,"9945, 1"
Total Unique Recoveries,"9946.0, 8802.0"
