Title,Values
Start Time,"1.986212, 10.0010366"
25% prevalence rate time,"11.8266635, 29.5166189"
50% prevalence rate time,"13.7573294, -1.0"
Peak_Times,"17.0700574, 30.6339927"
Peak_Infections,"6763.0, 2592.0"
Total Infections,"107701392.0, 25335818.0"
Total Unique Infections,"9941, 5588"
Total Unique Recoveries,"9978.0, 9693.0"
