Title,Values
Start Time,"2.5178814, 10.0044412"
25% prevalence rate time,"13.1644987, 16.4145038"
50% prevalence rate time,"15.2211197, 17.2318356"
Peak_Times,"18.0974924, 19.0900028"
Peak_Infections,"6499.0, 7496.0"
Total Infections,"158426264.0, 121098878.0"
Total Unique Infections,"9820, 9504"
Total Unique Recoveries,"9964.0, 9987.0"
