Title,Values
Start Time,"2.0710178, 5.0715023"
25% prevalence rate time,"14.4554976, 20.2745231"
50% prevalence rate time,"16.5219153, 24.1500235"
Peak_Times,"19.5801568, 26.3119627"
Peak_Infections,"6716.0, 5308.0"
Total Infections,"154316112.0, 93013205.0"
Total Unique Infections,"9914, 9209"
Total Unique Recoveries,"9958.0, 9894.0"
