Title,Values
Start Time,"0.7975772, 5.0263428"
25% prevalence rate time,"12.8251756, 13.1746174"
50% prevalence rate time,"15.0508579, 14.2951915"
Peak_Times,"17.0521219, 16.6166068"
Peak_Infections,"5778.0, 6946.0"
Total Infections,"120449964.0, 130777170.0"
Total Unique Infections,"9387, 9609"
Total Unique Recoveries,"9945.0, 9983.0"
