Title,Values
Start Time,"0.7732524, 5.1749048"
25% prevalence rate time,"14.8420029, 20.4742537"
50% prevalence rate time,"16.8485306, 23.2854464"
Peak_Times,"19.9470181, 26.2987089"
Peak_Infections,"6731.0, 5799.0"
Total Infections,"157651469.0, 97672037.0"
Total Unique Infections,"9928, 9257"
Total Unique Recoveries,"9968.0, 9943.0"
