Title,Values
Start Time,"0.2469103, 5.0389262"
25% prevalence rate time,"11.2226802, 17.3038769"
50% prevalence rate time,"13.2990631, -1.0"
Peak_Times,"16.2272564, 21.7573425"
Peak_Infections,"6559.0, 4532.0"
Total Infections,"133832814.0, 65778382.0"
Total Unique Infections,"9835, 8072"
Total Unique Recoveries,"9949.0, 9896.0"
