Title,Values
Start Time,"0.5556117, 5.0312627"
25% prevalence rate time,"12.5005925, -1.0"
50% prevalence rate time,"14.5023356, -1.0"
Peak_Times,"17.8939659, 5.0312627"
Peak_Infections,"6774.0, 1.0"
Total Infections,"80032927.0, 23.0"
Total Unique Infections,"9958, 1"
Total Unique Recoveries,"9958.0, 1.0"
