Title,Values
Start Time,"0.5917798, 5.0119124"
25% prevalence rate time,"13.5293964, 13.7728295"
50% prevalence rate time,"15.5704602, 15.3521563"
Peak_Times,"19.1381368, 18.4083212"
Peak_Infections,"6743.0, 7119.0"
Total Infections,"160973105.0, 164971487.0"
Total Unique Infections,"9963, 9974"
Total Unique Recoveries,"9963.0, 9974.0"
