Title,Values
Start Time,"0.1797589, 5.0906178"
25% prevalence rate time,"13.3068277, 19.748381"
50% prevalence rate time,"15.2942614, -1.0"
Peak_Times,"18.4972835, 24.5654814"
Peak_Infections,"6689.0, 4116.0"
Total Infections,"131964306.0, 61087089.0"
Total Unique Infections,"9854, 7913"
Total Unique Recoveries,"9967.0, 9867.0"
