Title,Values
Start Time,"2.1254356, 5.0531162"
25% prevalence rate time,"12.6495505, 20.9155717"
50% prevalence rate time,"14.6676121, -1.0"
Peak_Times,"17.5500281, 24.9952346"
Peak_Infections,"6692.0, 3717.0"
Total Infections,"123689502.0, 46467174.0"
Total Unique Infections,"9893, 7042"
Total Unique Recoveries,"9972.0, 9870.0"
