Title,Values
Start Time,"0.6708484, 5.1472399"
25% prevalence rate time,"12.1326519, 12.1839941"
50% prevalence rate time,"14.6192588, 13.1016316"
Peak_Times,"16.846064, 15.0838811"
Peak_Infections,"5662.0, 7382.0"
Total Infections,"114542351.0, 138101775.0"
Total Unique Infections,"9252, 9686"
Total Unique Recoveries,"9925.0, 9982.0"
