Title,Values
Start Time,"0.4235744, 5.313531"
25% prevalence rate time,"15.6717848, 16.9180868"
50% prevalence rate time,"17.8104649, 18.8486863"
Peak_Times,"20.8701884, 21.327593"
Peak_Infections,"6320.0, 6335.0"
Total Infections,"141943091.0, 125409549.0"
Total Unique Infections,"9719, 9507"
Total Unique Recoveries,"9945.0, 9958.0"
