Title,Values
Start Time,"0.1465625, 5.0140505"
25% prevalence rate time,"11.3284114, 19.7219654"
50% prevalence rate time,"13.3557761, 21.3741777"
Peak_Times,"16.7083875, 24.4459775"
Peak_Infections,"6759.0, 7043.0"
Total Infections,"166295262.0, 114083322.0"
Total Unique Infections,"9960, 9979"
Total Unique Recoveries,"9960.0, 9979.0"
