Title,Values
Start Time,"0.8106828, 5.092527"
25% prevalence rate time,"26.3869129, 15.7799299"
50% prevalence rate time,"-1.0, 16.8087713"
Peak_Times,"31.0419015, 19.3860378"
Peak_Infections,"3699.0, 7777.0"
Total Infections,"42680024.0, 130992175.0"
Total Unique Infections,"6969, 9988"
Total Unique Recoveries,"9855.0, 9994.0"
