Title,Values
Start Time,"1.8246081, 5.0163041"
25% prevalence rate time,"12.6913717, -1.0"
50% prevalence rate time,"14.7486812, -1.0"
Peak_Times,"17.6604234, 5.0163041"
Peak_Infections,"6717.0, 1.0"
Total Infections,"79444474.0, 214.0"
Total Unique Infections,"9956, 1"
Total Unique Recoveries,"9956.0, 9956.0"
